address,tx_count,active_days,in_out_ratio,burstiness,dormancy,total_eth_in,total_eth_out,unique_counterparties,contract_interaction_ratio,failed_tx_ratio
0x6d5a8ca1eb1ad2e4873b8da3a3c2452635b3da8a,215,597.0511111111111,0.08542713567839195,8.5268126894648,559.0229433951251,128.730153920291,168.21597100000002,82,0.7488372093023256,0.004651162790697674
0x04a735d026c2f384c00f97c07d2e5ac051806626,50,11.66875,0.3888888888888889,2.936309442916716,1075.3510132757629,0.8711749109078644,0.9633342560757322,25,0.52,0.0
0x982d654bed7fc445335406ce310d605b3e9414b6,264,401.97027777777777,263.0,11.780111362827856,692.6257567190848,0.0,0.0,5,1.0,0.07954545454545454
0xae995c8131881243f47dfad0789d5601a5b231be,67,3.0694444444444446,0.046875,3.23453153003516,1102.2745268480562,33.32091227713236,96.40217319000664,43,0.8059701492537313,0.0
0x3acf56faf4eae119fd5469bd16231aaac691cb1a,17,42.43361111111111,16.0,3.0007372361377325,1051.2531543892705,0.0,0.0,1,1.0,0.0
0x3ea0a4a663a00a9f17f8238c78087b8e51ffd94f,61,100.78194444444445,0.35555555555555557,3.415401477605852,993.1777563402774,0.5461114589467942,0.5639864360472292,35,0.6721311475409836,0.0
0x80646e553729a02158b240b81a8130f8f038e430,20,271.13,0.17647058823529413,2.3857748975544477,911.9213836221755,21.55614498820081,21.52296383568099,10,0.8,0.25
0xa9a1f8833f0d0161f4e8f90a418cd7700f940771,246,927.3397222222222,0.0040650406504065045,7.146677106618363,167.79237976142102,0.0,22.899757295231485,96,0.7682926829268293,0.02032520325203252
0x892cac6a3406f5c42559009b0eb7fe842c4c550a,33,461.53472222222223,0.4166666666666667,5.224973381336747,633.731005351422,0.6658750657066105,0.8389346850054549,22,0.42424242424242425,0.030303030303030304
0x2ec00718fbcfdddebeb3a4f2bbec7e82072154a9,137,259.7572222222222,0.36633663366336633,8.866953556259789,835.2979897267813,15.267474868910613,19.15475338259206,71,0.6642335766423357,0.0072992700729927005
0x841eb9c3175638c96c3be91ae7d014df6771eeab,86,64.71416666666667,0.075,6.344872116414548,1034.2363433851165,2.8,13.656015269918191,49,0.686046511627907,0.0
0x581998b6907c072c81159d0b1f7ed736a6c8fde1,120,327.5438888888889,119.0,6.569031394337141,767.649834441413,0.0,0.0,4,1.0,0.2
0xb6cee95674be83dbc0e600f60257b8a2141a8b1a,181,847.7845833333333,0.005555555555555556,6.784272937607858,284.512771080346,0.1,2.0680473635966194,88,0.9226519337016574,0.0
0x4ef71dd289b7d024c8a910b10d660144c58ecead,183,148.87402777777777,182.0,4.21234813223461,983.3744609367709,5.997499312070572,0.0,174,1.0,0.0
0x4b7862c779617e4705c9c66c266ea9cb530875e6,493,587.6065162037037,0.004073319755600814,6.644750490783052,627.93990133147,0.5,0.11521688918283329,4,0.9939148073022313,0.0
0x945d368abcf2bef875853bb1855c502c873060a8,35,969.7598611111111,0.06060606060606061,3.9365236884751584,123.87269358727943,0.23489672,2.6320180398253465,26,0.7142857142857143,0.0
0x030f7745e5abc1e632a86c9121b01ece5d6a9c8f,150,448.11805555555554,1.380952380952381,6.061358290708532,703.0868777674657,4.594306346012813,4.748998430773434,102,0.9733333333333334,0.0
0x0eb09fa9b2f28a9064e86d7796db69f3a203e332,56,14.650694444444444,0.07692307692307693,2.160249863539438,1084.458979367175,0.2560728,0.0,35,0.9285714285714286,0.017857142857142856
0xe9564ed7e9b74c236856ffc7a1cb8ddea1a7e36d,150,142.17694444444444,0.7857142857142857,3.4354834947349073,1109.8148306835774,12.057779408234026,14.221334502830391,110,0.25333333333333335,0.0
0x77e8175057d746863dad4b3acc2ae15db538d8e3,8,502.5079166666667,0.6,1.857608852132644,586.4109562159136,0.1149339539148226,0.1678281845098105,7,0.0,0.0
0xc0642ea6b5f4f2b7fdaf419125c4aa01dfc8cc8d,25,91.1575,1.3636363636363635,2.9999823203769913,995.0286129012511,0.696643626727463,0.656,22,0.36,0.0
0x03499474a491ef05127d8087a227089361ba7303,1013,1036.9858333333334,0.015015015015015015,11.983683866992116,75.06739512019688,0.5099364882295708,77.86029670960426,310,0.9466929911154985,0.09180651530108588
0x32f6e315809d38ad73ba9d863c4cdc2cd3116778,522,581.6151851851852,0.009671179883945842,8.995501032997977,627.940758692269,0.5661035734528126,0.0347491709390549,4,0.9885057471264368,0.0
0xc33d8f9b4859b7ce8267c5f6eb1526b16ecf0863,95,704.5165046296296,0.021505376344086023,2.7239343315034277,627.9385555221196,0.18,0.0422047562581366,3,0.968421052631579,0.0
0xe47810989eaf20eeb62f9f08e33c3e162d2f320d,104,819.2620949074075,0.23809523809523808,7.050461927495621,378.62482335993263,0.8676728146604823,1.008960306206188,61,0.5,0.09615384615384616
0xbb7e94b6d292443bcf665eb9733a79d27fff8294,208,28.07027777777778,0.0297029702970297,4.431343944232562,1064.4380369905107,16.315968002341638,87.62571958678987,68,0.9423076923076923,0.014423076923076924
0xbf8c8f20c5fa70de4db53fbaedbc1425884e8c0a,19,0.2346990740740741,0.11764705882352941,3.0853489912663807,1269.6220814995495,0.17177752340646898,1.667709656107246,10,0.7368421052631579,0.05263157894736842
